reason,transaction_sk,member_id,transaction_ts,amount,points_earned
orphan_transaction,5c70bee5ea2e79bf760f28b19852d94d,M9000516,2026-06-01 13:34:18,26.44,46.0
orphan_transaction,4bf2063ae415d6eb3622fa7157e57281,M9000517,2025-05-26 18:03:28,31.1,72.0
orphan_transaction,434139d7bc3775db04b862582666efe9,M9000518,2025-12-10 13:31:17,32.02,64.0
orphan_transaction,e1fac4f64a68c4917e9149ea9b9c6be6,M9000519,2026-03-02 15:24:03,26.37,53.0
orphan_transaction,ea0a8844cb6b0e28d791aa8463bc3d93,M9000520,2025-08-23 02:13:49,75.4,151.0
orphan_transaction,d7ac8134df44532f798beac09d8b82e7,M9000521,2026-03-27 13:06:57,52.58,92.0
orphan_transaction,db908e65132c61ac1969007ad2647b08,M9000522,2025-06-20 00:13:38,30.45,70.0
orphan_transaction,60c474c3d41605d78fc11e77210a3f14,M9000523,2025-06-16 13:21:00,106.22,244.0
orphan_transaction,bf4823d70b79221186e9dcdfc1025f42,M9000524,2026-01-23 18:52:00,27.41,55.0
orphan_transaction,dcd3df6fffd42328042a4319b2894c55,M9000525,2025-08-22 13:48:45,64.21,148.0
orphan_transaction,b989caa1826e31c37c0de8160dc7ad19,M9000526,2026-02-19 08:10:41,34.02,68.0
orphan_transaction,f9562a4048c8ddd70257c6deb2a8d5b0,M9000527,2025-02-05 12:40:01,48.19,111.0
orphan_transaction,28607fd58a76e5fd658a827e1a8accb1,M9000528,2026-03-19 15:57:52,26.81,54.0
orphan_transaction,fe7709b9c42d4b6380eaeea34774b98d,M9000529,2025-04-08 12:00:36,45.12,90.0
orphan_transaction,cdeb4636517a9f098a5c1ae2d1ca4ae2,M9000530,2026-01-08 12:43:48,95.49,220.0
orphan_transaction,e325204096cc879b07928c8dc4e0edcb,M9000531,2025-10-09 00:14:39,70.83,163.0
orphan_transaction,c3fbd9a20d98267675b4e99eb6bf056a,M9000532,2026-04-18 10:59:12,122.82,246.0
orphan_transaction,f8c692c2370984a9a6c9cc1c49f7bf3c,M9000533,2025-08-25 06:41:53,60.76,106.0
orphan_transaction,9104fa267239ee0a0c9469b7b514de3c,M9000534,2025-01-12 08:56:17,24.43,56.0
orphan_transaction,c06718d3400e2dce6f75e88925bef1a4,M9000535,2026-06-21 14:07:04,46.86,82.0
orphan_transaction,750248201ad1688058c7113d74f94443,M9000536,2025-05-02 19:59:56,37.63,87.0
orphan_transaction,a55b1b05fe5e05e75d79b1ab9b9f4f66,M9000537,2025-09-12 09:56:19,365.5,640.0
orphan_transaction,4b90035e7e8a9af608631d0e1857a7a5,M9000538,2025-09-14 19:48:52,89.11,178.0
orphan_transaction,d07da9e32aca224665ac71dc098a44d9,M9000539,2025-04-16 13:10:44,45.34,91.0
orphan_transaction,701b0b858073232067345df4d829f304,M9000540,2026-04-10 15:27:37,135.79,238.0
orphan_transaction,470a4ac79daaaab8bab0f98e5d42e8b2,M9000541,2025-10-31 17:28:16,36.75,64.0
orphan_transaction,042757a314a15c4d2fd16154b8f43560,M9000542,2025-03-15 20:21:14,40.13,70.0
orphan_transaction,434c084d312cf32980fbb99aab9eeb96,M9000543,2025-04-20 04:37:59,48.37,97.0
orphan_transaction,a2f43ff77823dfeab7761dabc38706c6,M9000544,2025-09-25 13:25:33,28.08,56.0
orphan_transaction,a570da2d5bcea64921bffea6c4e4809a,M9000545,2025-07-17 02:04:21,20.63,36.0
orphan_transaction,6236c8734df96b35e3caee2bba0d4411,M9000546,2025-01-16 08:49:38,88.34,155.0
orphan_transaction,c381fc660719eb54d171811531a2dfd1,M9000547,2026-06-03 20:34:33,42.95,75.0
orphan_transaction,7d61ca62c2b63e5d59e6addd3e12716c,M9000548,2025-05-30 03:50:38,70.4,162.0
orphan_transaction,d6cb8b1780beab6829032bc59a4d84bb,M9000549,2025-04-24 21:49:52,55.7,128.0
orphan_transaction,9e75d658241b3b8f75002c433806e6d3,M9000550,2026-01-15 02:11:07,104.43,183.0
orphan_transaction,b080d72468eec97478d1817c07ff49a0,M9000551,2026-01-28 10:04:20,41.72,83.0
orphan_transaction,a979a4c74f9fcc1a8f36285ee91cd34e,M9000552,2025-06-23 22:19:22,38.18,88.0
orphan_transaction,6b5dcd3c940130d7c6b30bc4ff37003d,M9000553,2025-02-18 16:30:18,55.68,128.0
orphan_transaction,5952214a5d764ae8de9b05a53d7fd2d9,M9000554,2025-02-19 00:01:43,19.09,38.0
orphan_transaction,bf7edbe0bd405e254205830ee4666197,M9000555,2025-11-04 00:05:38,56.16,98.0
orphan_transaction,332775bfb8a03cb72d49a77be0eae028,M9000556,2025-06-26 20:34:13,78.8,181.0
orphan_transaction,6d33b44333c60ab3489ac9759f1a4898,M9000557,2026-04-18 17:33:38,71.54,143.0
orphan_transaction,d585d7ec621f1fb2aaed1a8ad32d3a88,M9000558,2025-05-09 06:50:04,73.33,169.0
orphan_transaction,6b4e338fa20ad75341ea647ef29c2571,M9000559,2026-05-03 07:28:56,38.82,68.0
orphan_transaction,6a04bdf972ba0711055ab52ca1c7f579,M9000560,2025-09-21 16:33:39,178.05,356.0
orphan_transaction,e4e1e385f1952490852c84012983109f,M9000561,2025-01-20 14:05:46,47.28,83.0
orphan_transaction,fb21441f2aaadf36911c9c4f308497b9,M9000562,2025-04-12 03:38:58,84.21,168.0
orphan_transaction,03b6372d4aa1c98ed1f11076c66a9740,M9000563,2026-02-06 12:23:42,107.17,188.0
orphan_transaction,c81d77a220552475feb5d4badce08be6,M9000564,2026-04-13 00:48:31,24.91,50.0
orphan_transaction,ac9876763397484c8fbac7aaf38c142f,M9000565,2025-11-20 10:01:48,34.63,61.0
orphan_transaction,051f3638a397d7aba3a3e5a4e862e578,M9000566,2026-05-26 07:21:16,42.39,97.0
orphan_transaction,190765f1e39f12e4bdefe442bb5bc0c2,M9000567,2025-10-11 11:56:30,69.79,122.0
orphan_transaction,e902b8a4fb4fadf960a2a423f6d906e5,M9000568,2025-06-18 23:47:08,95.44,191.0
orphan_transaction,e99b73ff61a1c846c5759bf74a66a465,M9000569,2025-05-28 17:58:46,62.46,144.0
orphan_transaction,f56a470b21ec12bd814aab7c9584d60f,M9000570,2026-02-05 04:55:42,38.25,76.0
orphan_transaction,9f2554857d16f2ef58165f976c1a1379,M9000571,2026-04-16 14:41:02,73.98,129.0
orphan_transaction,93c340182617cb9bc367f6a9cd4fe97b,M9000572,2026-05-28 00:35:41,30.2,69.0
orphan_transaction,91f3c747261f6e79bb8f37135e52a218,M9000573,2026-02-06 19:30:34,45.29,79.0
orphan_transaction,25e21dabb8c1c91bae0d70a553350cc4,M9000574,2025-03-02 10:04:24,82.11,144.0
orphan_transaction,5deca46fff1b9063d5ecb09d7e3dfa25,M9000575,2026-03-15 10:39:08,104.68,241.0
orphan_transaction,ecdfacb535613a29875f88bdc245948c,M9000576,2026-04-18 16:58:28,196.3,451.0
orphan_transaction,feecd8e5c975ada2aa75067ed72653eb,M9000577,2025-05-13 19:11:11,134.78,236.0
orphan_transaction,90efbab404c737ae22c664b2423ee298,M9000578,2026-02-07 05:24:43,80.39,161.0
orphan_transaction,b8763b3c3ea0d5dcc3cd6c3457a4be36,M9000579,2025-08-08 23:05:20,40.48,93.0
orphan_transaction,96cb24d3574878ac69a1f8c11cda4df0,M9000580,2025-04-16 11:15:11,199.05,398.0
orphan_transaction,ee000912c8f19e189d816230d04b2152,M9000581,2025-06-22 05:34:03,17.53,40.0
orphan_transaction,bcd90da889555314e1aad7d71c00a556,M9000582,2026-05-31 18:01:52,75.51,174.0
orphan_transaction,dc46b405efa07d2b2141ade735660e9f,M9000583,2025-12-17 15:29:50,47.31,83.0
orphan_transaction,bfc688dd5d6a1818c47789f3d8bfc433,M9000584,2025-03-06 13:31:41,19.43,34.0
orphan_transaction,e5d0ddc646bffc0db58053516b4facdb,M9000585,2025-08-11 20:13:44,44.11,88.0
orphan_transaction,de5621a90f8a6d94f2c88ea8acbd9b0e,M9000586,2026-03-22 03:52:42,58.72,103.0
orphan_transaction,c8faf496088dd7332847fec28c0b9993,M9000587,2026-05-06 17:54:05,43.26,76.0
orphan_transaction,99300d0c8a63faa6ad797e1d934bf014,M9000588,2025-01-14 21:07:52,86.3,198.0
orphan_transaction,dd1c6275aff6e41e052f077eb1f4be24,M9000589,2026-03-21 08:43:44,28.03,49.0
orphan_transaction,1a04dcffbb95e975f3fcebde13169b41,M9000590,2026-05-23 16:48:10,77.68,155.0
orphan_transaction,90dd9c1907f4b23114840f583ba85053,M9000591,2025-08-31 15:49:05,81.26,142.0
orphan_transaction,590bf4ce0d1ad2e906ddcc8c55ac1fd7,M9000592,2025-10-13 17:35:44,63.6,146.0
orphan_transaction,3b64be1b4880a9ab523e0bd8fe882b8e,M9000593,2025-07-04 09:09:28,117.38,270.0
orphan_transaction,0d501cae99f14e898a5aec3be2698c03,M9000594,2025-04-05 15:08:30,98.95,198.0
orphan_transaction,9995de84b89e8cee4472e1e62f15d25c,M9000595,2026-06-10 18:10:21,166.7,333.0
orphan_transaction,f45018b785f9a0adc650e95dcc11d5c9,M9000596,2026-02-13 12:56:39,53.63,123.0
orphan_transaction,bba504c333e3c12f4ae79373445d0d87,M9000597,2025-03-14 11:09:44,5.89,10.0
orphan_transaction,bc52cca2058793721f755203820e8d6c,M9000598,2026-06-11 00:00:00,102.74,236.0
orphan_transaction,109ce0c5c4e1ad8fdaafadfadaf2b66c,M9000599,2026-03-03 12:04:28,40.89,82.0
orphan_transaction,3111edbbfd9972bb11472177d4cfad99,M9000600,2025-06-13 00:40:35,66.26,152.0
orphan_transaction,4e21adb8fb2df0da00316e4cb8d85231,M9000601,2025-01-13 23:04:24,122.25,214.0
orphan_transaction,39fbb43eb44eaf8283e43b7ca2fd4e59,M9000602,2025-09-19 08:13:40,25.58,45.0
orphan_transaction,353d5366fb2ab634d743efdc738a0446,M9000603,2026-01-25 08:36:54,54.86,110.0
orphan_transaction,0b08284d2c428a93bdd4d313ddc678cc,M9000604,2025-02-20 20:29:42,49.67,114.0
orphan_transaction,dadc5b911df8975a43e7df604af5e2bb,M9000605,2025-11-05 07:14:31,27.95,56.0
orphan_transaction,89c04c192011d343e8c6e281fcaa7e54,M9000606,2025-11-10 03:50:56,108.9,218.0
orphan_transaction,cadea667d5a36a9845345ce6ab8806ce,M9000607,2025-07-01 05:03:23,83.51,192.0
orphan_transaction,c278a76ae2e4ca04582c1c954233f5ed,M9000608,2025-12-29 07:49:37,104.42,240.0
orphan_transaction,a6ee9e5600484d4f94f92b129b6caf47,M9000609,2025-01-26 04:25:35,142.41,285.0
orphan_transaction,d464592f6b54de901a7dcd66432b7f30,M9000610,2025-08-05 18:24:15,14.83,34.0
orphan_transaction,e4a665802e191f222e00c9349dd7682d,M9000611,2026-06-07 11:43:45,63.65,146.0
orphan_transaction,6fc7222fcaa22fbcf78b8e7a5d14cfa0,M9000612,2025-07-29 21:57:44,82.07,164.0
orphan_transaction,829c93dd5fbb22920c308074eba7b66e,M9000613,2025-08-07 11:40:15,99.86,200.0
orphan_transaction,321dbd99af690d94fcc281326b0e2d69,M9000614,2025-08-14 20:54:04,74.19,171.0
orphan_transaction,aaee1f636afddc677540ad23400ca8e2,M9000615,2026-03-14 11:20:57,61.32,141.0
orphan_transaction,c80ac4d1059507e5bf510fa1eed53760,M9000616,2026-05-31 17:24:28,54.88,126.0
orphan_transaction,2e40044f7265cddfee9012d526124029,M9000617,2025-10-26 20:16:20,16.66,33.0
orphan_transaction,5e0d746a17c706f520bb93423bd189db,M9000618,2025-12-24 04:09:59,40.15,80.0
orphan_transaction,f14bd2a05de2b2c9c3a3142d5bcddc4d,M9000619,2025-03-15 01:44:44,22.6,40.0
orphan_transaction,e1cb17b5d5a83819b107f88ae738d660,M9000620,2026-03-14 16:00:19,24.16,56.0
orphan_transaction,17789f098d665e7d29a9eef2e0cb536d,M9000621,2025-04-19 10:22:41,54.1,124.0
orphan_transaction,bbe03e33716ac285a863a2b62e65239a,M9000622,2026-02-19 20:43:33,128.27,295.0
orphan_transaction,efb952f1d91544d0f27c3381b713bc09,M9000623,2025-06-16 20:15:14,21.62,43.0
orphan_transaction,f3d8ca2e512b6b452f378cf69a51564f,M9000624,2026-06-24 04:43:49,38.03,76.0
orphan_transaction,548463906924bd842c346db0469932b4,M9000625,2025-05-06 08:57:40,38.69,68.0
orphan_transaction,fbf1088cab434b57d44bddcd64352991,M9000626,2026-03-28 00:32:17,103.09,206.0
orphan_transaction,b371996fca32a422f1d246e2d0967d27,M9000627,2025-02-01 22:12:12,43.43,100.0
orphan_transaction,c944a8d94be8ae087dfe60089a6d5073,M9000628,2025-11-19 23:51:39,96.02,192.0
orphan_transaction,abefb2820e978e7a8ad2e97207997b29,M9000629,2026-01-18 03:00:36,45.05,79.0
orphan_transaction,18133c9268c98c0093991354696b595c,M9000630,2025-07-02 05:26:50,112.5,259.0
orphan_transaction,690e69254bb5fdada67fcce9fd10984e,M9000631,2025-08-28 11:52:00,115.42,202.0
orphan_transaction,333202bd2342f7a4a808ce10996f159c,M9000632,2025-01-13 20:26:04,27.13,62.0
orphan_transaction,a00165e9db54588a5ff012cd5256708d,M9000633,2025-03-29 04:35:12,57.45,132.0
orphan_transaction,4679c5464e85ac9b0d91d1c1a35ba275,M9000634,2026-02-14 19:26:57,71.57,125.0
orphan_transaction,52dfd3f1ef2a4feaccc01eed08bd5a98,M9000635,2025-07-31 08:14:03,13.87,24.0
orphan_transaction,38eafe747edcc2a52190f8585cd1f4cc,M9000636,2025-05-31 03:16:35,54.3,109.0
orphan_transaction,018cd59c2c2bc36aa67a9878ecb3e270,M9000637,2026-06-04 05:45:29,97.77,225.0
orphan_transaction,dce8cea3d0b21899a2930f66fe0ed6d0,M9000638,2025-11-22 18:51:10,42.99,99.0
orphan_transaction,2526f25371270bc254a468403984d80b,M9000639,2025-08-16 10:19:21,78.15,180.0
orphan_transaction,a1ec05faac79bfd4e4723faa311971dc,M9000640,2025-04-20 20:07:14,59.69,104.0
orphan_transaction,b6fa7fb3e0b01182951b49d3d138d77c,M9000641,2025-11-08 16:40:27,41.41,95.0
orphan_transaction,c7dd4b900f9a2fe503232f6cfe458684,M9000642,2025-03-26 16:31:55,75.02,173.0
orphan_transaction,54720be81164f8964842d1d5a9384613,M9000643,2025-08-05 00:39:54,27.14,54.0
orphan_transaction,6d476bc740ce8d47cf1de0b7c692acc5,M9000644,2026-02-06 05:55:29,44.51,78.0
orphan_transaction,ec24b039c1f77857907a76f08b3eeacf,M9000645,2026-04-16 17:00:04,93.19,186.0
orphan_transaction,fbad6fbcc7e6af373286acec00b51c9b,M9000646,2025-11-21 16:55:50,36.86,74.0
orphan_transaction,018f22856bf566e074391b37122971df,M9000647,2025-09-04 11:01:17,13.87,32.0
orphan_transaction,91be9d33aa3c6ae5d003b8531d613d78,M9000648,2025-06-29 16:04:56,154.27,309.0
orphan_transaction,29566f398c1da98a4bdcd219b019f0b4,M9000649,2025-01-16 11:31:17,54.62,126.0
orphan_transaction,d2bce051ed9472db1b298a11916c3f92,M9000650,2026-05-29 00:00:00,90.67,209.0
orphan_transaction,69c5548264668eff1695a76a263c86f8,M9000651,2025-04-02 08:52:00,103.46,238.0
orphan_transaction,0dd8915d0791593c825379eb289a6403,M9000652,2026-03-20 02:08:40,124.55,286.0
orphan_transaction,ead731f21f9505352020571e6430e562,M9000653,2025-07-15 12:42:41,23.18,41.0
orphan_transaction,9097400b374ba718052fa047da97446d,M9000654,2026-02-24 14:12:07,69.24,138.0
orphan_transaction,58a58dc9bc1c6a7e58528c068196c192,M9000655,2025-12-16 02:45:20,70.73,141.0
orphan_transaction,593fc91fd63610041d44196f7d02b4c2,M9000656,2025-02-27 10:08:00,17.84,31.0
orphan_transaction,6e5f3d465ca036fd3e3a31f91665a137,M9000657,2025-10-12 04:02:56,42.36,97.0
orphan_transaction,4f8b0e1794e11a1d08057d28151c90a6,M9000658,2025-09-21 14:12:47,15.12,35.0
orphan_transaction,d766808c68875b58f01effe688c83aca,M9000659,2025-11-11 10:31:09,106.33,213.0
orphan_transaction,87f0361e1c826cb5e07e516c5a231c27,M9000660,2025-02-09 13:33:21,22.28,51.0
orphan_transaction,30bb5e69c1bb55b24eb7c622dc732b3c,M9000661,2025-10-17 21:33:17,68.65,158.0
orphan_transaction,16d76be8080692b822f3db349133547d,M9000662,2026-06-04 05:51:15,62.17,109.0
orphan_transaction,0d3cf5896fb0a93c352b62b79ea89e6b,M9000663,2025-03-26 13:29:34,55.3,97.0
orphan_transaction,08a87ab05adae1c27eda002d4695e4ea,M9000664,2025-10-03 17:11:12,51.58,103.0
orphan_transaction,756dbe549e9c7ebb0ff1bf61f4ece978,M9000665,2025-05-04 07:21:51,45.42,91.0
orphan_transaction,b3c8ae15e1704b8eee58ea3b6f02815b,M9000666,2025-11-08 14:32:41,30.24,53.0
orphan_transaction,1e5ba14b77dfaefb3b5492ef6664cef3,M9000667,2025-05-04 21:47:10,28.04,64.0
orphan_transaction,ef59e7f41deb587c3c5414f449202ed0,M9000668,2026-04-30 00:43:01,58.25,102.0
orphan_transaction,6929539b46a1a3e982953233dc62ab50,M9000669,2026-01-14 00:08:44,72.53,145.0
orphan_transaction,067c1df816dd669116aacce3fc3dbe5b,M9000670,2025-10-28 10:11:12,36.81,85.0
orphan_transaction,c536ab46b239b8b46dbee9b093ab8fe2,M9000671,2025-11-13 20:47:26,40.89,82.0
orphan_transaction,a73a5c1ee332b87e6bdd90b3f99e4608,M9000672,2025-08-28 01:42:22,33.62,77.0
orphan_transaction,1ef75b4044cee1f2cd1e7659a7d9fd45,M9000673,2025-03-25 01:44:24,48.62,97.0
orphan_transaction,276775540b60eed6479128854d0407a5,M9000674,2025-07-11 16:12:04,41.08,72.0
orphan_transaction,3a7dc464e4e4925413586cdf3f6080af,M9000675,2025-02-07 09:47:41,36.6,64.0
orphan_transaction,e5b33089b9f3c394f38b7b2a8f14d972,M9000676,2025-01-28 09:03:05,97.06,223.0
orphan_transaction,c0e8a1dbe861b6965e184f63910692b9,M9000677,2025-02-21 15:55:40,30.06,60.0
orphan_transaction,61783867234e86a3a7a561016f08541b,M9000678,2025-02-26 04:28:29,125.59,251.0
orphan_transaction,c8e5158abb18125bf236fc85374a0ee3,M9000679,2025-09-20 05:19:26,86.59,152.0
orphan_transaction,1df2228d3a223bf34945b88d0c438548,M9000680,2026-06-14 13:43:23,32.39,74.0
orphan_transaction,ef3b8ff305140ba69f1e52949c784cf1,M9000681,2025-11-16 14:34:36,51.35,103.0
orphan_transaction,749ba5404cc4e07fedea0d08abb79235,M9000682,2026-03-09 01:46:45,132.58,232.0
orphan_transaction,9915ff9fc5006f9098f1e1e43b282564,M9000683,2025-04-26 12:56:26,69.31,121.0
orphan_transaction,1f09ecace30ddcc5b5f5d6d1f51cf80a,M9000684,2025-03-27 12:58:15,55.7,111.0
orphan_transaction,25b379cfb7bac1aa751cde4c789820b4,M9000685,2025-12-09 00:00:00,33.78,59.0
orphan_transaction,cd14538bdccdabb7526cbd7cfcadf1c1,M9000686,2025-03-06 12:04:05,43.96,101.0
orphan_transaction,24ae861ce79cff799c0979936212d5b9,M9000687,2025-12-30 13:36:52,41.72,73.0
orphan_transaction,aadf24924915621f91c37f46f3efbab8,M9000688,2026-05-26 22:39:24,48.69,97.0
orphan_transaction,b45a041f3467870794c3526af6c4a6ad,M9000689,2025-01-10 12:00:39,46.36,93.0
orphan_transaction,9da5324059f60047b3e49461fa48cc5f,M9000690,2025-05-16 12:32:21,65.56,115.0
orphan_transaction,37b71523b1b255ece18b1a771a3d5ef4,M9000691,2025-11-27 04:51:11,80.22,185.0
orphan_transaction,ea755e0761d2ac48b6d9c3a0796ce972,M9000692,2026-06-21 05:11:15,16.15,37.0
orphan_transaction,d6a5405da481c2d125dd8da2390d1de9,M9000693,2026-05-25 16:55:13,84.81,170.0
orphan_transaction,48f2dad5f35c31725685fc39032d4fa6,M9000694,2025-10-05 22:48:16,32.63,75.0
orphan_transaction,70ee625ffda4faa7870120f59d0cded9,M9000695,2026-06-19 06:23:52,217.37,500.0
orphan_transaction,d2a98c876c534015b8e7eda295eaf417,M9000696,2025-03-03 23:39:08,40.04,70.0
orphan_transaction,3ed149d6e8c61d1e2752c1048db2ceca,M9000697,2025-07-03 02:18:31,38.99,90.0
orphan_transaction,b501a7e5a6fcd4d376824a8563332fdb,M9000698,2025-03-10 08:41:43,29.92,69.0
orphan_transaction,96b99bda92fa3636cd299f921e1d9070,M9000699,2025-08-17 20:09:25,136.55,273.0
orphan_transaction,faa408c60ad6d4655ac77ca59c778de2,M9000700,2025-04-18 03:46:17,25.37,58.0
orphan_transaction,1c6505e87af34cf9143764beb85fd566,M9000701,2025-09-24 14:17:48,92.47,213.0
orphan_transaction,bef071c342b096a3c74eb8ac3dcfb9b7,M9000702,2025-06-03 18:46:39,62.01,109.0
orphan_transaction,3d2e5c6351e2a254c90fa7a420057083,M9000703,2026-03-25 23:15:47,11.46,23.0
orphan_transaction,38f969a5c85efb28f69a5d98b0816901,M9000704,2025-12-28 16:57:54,78.44,180.0
orphan_transaction,bcb5ae53ee55dcc04d94af23ffff7c72,M9000705,2026-05-31 11:52:48,15.36,31.0
orphan_transaction,dbf06b298a03c199948add09e1987c4e,M9000706,2025-04-19 01:15:56,43.13,75.0
orphan_transaction,af59f61b2de0a7ee102c9a5c7b8fa6d9,M9000707,2026-04-04 11:34:15,50.08,100.0
orphan_transaction,cb5092d838f3e82afe42de08d23784fd,M9000708,2026-01-04 02:38:19,41.93,96.0
orphan_transaction,554390f384e4c8e7dfd0a1834fdd956a,M9000709,2025-07-06 19:40:29,89.07,178.0
orphan_transaction,a1bea89b8d98c5118ade6d44accf6f83,M9000710,2025-03-31 07:36:53,74.99,150.0
orphan_transaction,8c9175b7d735e555f0b6f593da4509e4,M9000711,2025-05-16 03:41:50,18.98,33.0
orphan_transaction,d341d5f9d4d4a6edf27da7aa74aa6ac7,M9000712,2025-11-10 08:04:33,46.25,81.0
orphan_transaction,eb74767d565576a8771cc55374347df9,M9000713,2026-01-15 23:36:15,72.42,127.0
orphan_transaction,45d85d4dd111900e52a9a06be343a443,M9000714,2025-01-10 08:42:48,60.72,106.0
orphan_transaction,390490269067bbaddfb5e1163109f042,M9000715,2026-02-08 00:00:00,48.71,112.0
orphan_transaction,9ef092b0a7e50f4d75601800dfb02433,M9000716,2025-03-12 01:29:49,90.44,158.0
orphan_transaction,45ceea8d259fe007326add066d46dce7,M9000717,2026-02-26 20:16:20,92.19,212.0
orphan_transaction,f01357f5915a163c3a0097fd5bbd9aca,M9000718,2025-01-31 16:00:56,56.93,131.0
orphan_transaction,1d8eb3084eea4a5cfefdb08e613542e2,M9000719,2026-01-19 18:09:46,17.44,40.0
orphan_transaction,f01ac9be905a387a4430f1bc2151abb1,M9000720,2025-10-11 07:55:48,116.39,204.0
orphan_transaction,216894e468021bf4942b79b7aae7a5d6,M9000721,2026-05-09 00:43:46,38.49,89.0
orphan_transaction,e2a319c27dc35921406f32dfd3b933eb,M9000722,2025-07-19 04:53:53,79.86,160.0
orphan_transaction,7f412a82ddc4620daad128707169c650,M9000723,2025-05-28 03:32:49,13.48,31.0
orphan_transaction,31f85ec8482f73c7b38853cb9abdacc5,M9000724,2026-06-08 14:17:30,57.72,101.0
orphan_transaction,eb3f1eb3fee9008a130908f657e87d00,M9000725,2025-08-31 01:19:35,43.69,76.0
orphan_transaction,598f43b3b494e884c1a50d83848bf988,M9000726,2025-06-12 07:32:54,17.33,35.0
orphan_transaction,3777a4ef55debeb985be832d170d2a75,M9000727,2026-03-02 15:49:26,38.28,67.0
orphan_transaction,2967eca99289ff6960c6a39312ceda9f,M9000728,2026-02-22 08:11:34,69.09,121.0
orphan_transaction,e46f265fe30b9669ef4e41aaf291ba9c,M9000729,2025-05-08 20:24:25,23.51,41.0
orphan_transaction,a46c0bf6ce16bedfed03c5ee90b43d52,M9000730,2026-05-18 17:39:47,51.35,103.0
orphan_transaction,d11d5405975aeb0319bef36ba6b6cc39,M9000731,2025-01-24 21:32:56,25.66,51.0
orphan_transaction,74e64761971f84c195c9d94d0f029713,M9000732,2025-12-17 23:17:39,72.42,167.0
orphan_transaction,fb7000946efd62ef3946c0f4e1220822,M9000733,2026-02-15 21:48:42,28.7,57.0
orphan_transaction,bcc3fdd5167f9b0880d9f198cb5b2fb4,M9000734,2025-11-18 03:33:42,45.44,91.0
orphan_transaction,c556d57b6a03a1b40bfb3340795121f3,M9000735,2026-04-24 02:25:36,38.86,78.0
orphan_transaction,02ac9a1d329cf712115dea48414fa7fc,M9000736,2025-03-31 08:22:52,117.69,235.0
orphan_transaction,1a85b9c0d876f724644cf55295512d0c,M9000737,2025-08-23 08:08:44,33.8,68.0
orphan_transaction,5116c5c902f573589e1acca317d6378a,M9000738,2026-06-18 08:36:23,179.61,359.0
orphan_transaction,b5b100772e39affe46192b766180f0d3,M9000739,2025-09-15 22:26:39,38.18,88.0
orphan_transaction,1b3b734a02fa4d647fb02c0bd2a56593,M9000740,2025-01-24 00:57:54,40.66,94.0
orphan_transaction,894dfd97e3235e60cf99b37c9f758ef0,M9000741,2025-09-25 01:56:38,86.6,173.0
orphan_transaction,70f859d6a47378d856bab6e6a347823f,M9000742,2025-11-27 08:25:19,64.16,112.0
orphan_transaction,d036e616d1e9862ff738c5e4a9af9242,M9000743,2026-04-09 10:25:11,15.32,35.0
orphan_transaction,6952bbcd62f5f233ddd0a38855dda0b3,M9000744,2025-04-18 17:29:44,42.89,75.0
orphan_transaction,60ea852ea4bc4d2ace1f7f921755dd9e,M9000745,2025-07-26 00:36:16,139.0,278.0
orphan_transaction,677a0d90a3b6044b6ebf32feb462459b,M9000746,2025-02-25 14:11:12,24.18,48.0
orphan_transaction,0e9e833be928b2d7ce2be05e0f9a9f4a,M9000747,2025-08-07 03:43:27,66.93,117.0
orphan_transaction,86f9e638eccb0f8fa80eb66628f66f3f,M9000748,2025-02-20 15:59:39,36.03,63.0
orphan_transaction,c78d245f4e014a08f63d8bb501d587cd,M9000749,2025-01-25 15:54:08,61.69,108.0
orphan_transaction,f7f98205be57981d67c9c4bb9c7ac418,M9000750,2025-10-28 20:36:31,78.3,157.0
orphan_transaction,975713962dff155f937616ea28aed7c6,M9000751,2026-05-28 16:08:26,14.77,30.0
orphan_transaction,7f5ee0a1d4b4f40a6392939a1910da91,M9000752,2026-06-22 10:01:10,71.99,144.0
orphan_transaction,0a5d71429a3bd2dcc2902db8e003340d,M9000753,2026-02-16 07:52:44,39.67,91.0
orphan_transaction,6fcdf7b6977c2afe435958fae32ea43b,M9000754,2025-05-29 22:04:51,111.7,257.0
orphan_transaction,73e68eb92920436122d5a8939b42ffd7,M9000755,2025-12-04 07:24:20,85.86,197.0
orphan_transaction,76c57452c237074f94183b2bd39daa8d,M9000756,2025-07-06 04:33:32,60.82,140.0
orphan_transaction,dae6bfe87e5109ca8b6fcbd9f547dbc0,M9000757,2025-07-14 02:22:13,46.38,93.0
orphan_transaction,b61f01b3673197afb85b31d8ca925009,M9000758,2025-09-20 11:30:51,69.4,121.0
orphan_transaction,c6f5cd180d56309b9fe7b455e95727ad,M9000759,2025-03-10 18:55:12,48.25,96.0
orphan_transaction,d1e0fc2f03984bf2665d78f1f4d0389c,M9000760,2025-11-21 22:07:35,26.71,61.0
orphan_transaction,30a45424c6d0247dc81460d7aa5f1f25,M9000761,2025-02-28 09:55:09,51.07,117.0
orphan_transaction,74006864f33176008ed952a1d1ebe673,M9000762,2025-12-25 01:40:15,70.77,142.0
orphan_transaction,6f4882c91c78b2f45a09898080215b4c,M9000763,2025-04-28 08:50:00,71.64,143.0
orphan_transaction,242ee7a86011a110c0b237ea53f750a1,M9000764,2025-03-11 09:00:13,69.37,121.0
